chemin, class, classe_LOC, classe_CLOC, classe_DC, WMC, classe_BC
jfreechart\src\main\java\org\jfree\data\io\CSV.java,CSV.java,186,95,0.510753,12,0.042563
jfreechart\src\main\java\org\jfree\data\xy\Vector.java,Vector.java,135,87,0.644444,12,0.053704
jfreechart\src\main\java\org\jfree\data\xy\XYSeries.java,XYSeries.java,892,467,0.523543,102,0.005133
jfreechart\src\main\java\org\jfree\data\xy\XYDataset.java,XYDataset.java,108,97,0.898148,1,0.898148
jfreechart\src\main\java\org\jfree\data\xy\XYItemKey.java,XYItemKey.java,138,68,0.492754,15,0.03285
jfreechart\src\main\java\org\jfree\data\xy\YInterval.java,YInterval.java,112,71,0.633929,11,0.05763
jfreechart\src\main\java\org\jfree\data\xy\XYDataItem.java,XYDataItem.java,222,130,0.585586,21,0.027885
jfreechart\src\main\java\org\jfree\data\xy\XYInterval.java,XYInterval.java,143,85,0.594406,15,0.039627
jfreechart\src\main\java\org\jfree\data\xy\XYZDataset.java,XYZDataset.java,60,55,0.916667,1,0.916667
jfreechart\src\main\java\org\jfree\data\xy\OHLCDataset.java,OHLCDataset.java,149,136,0.912752,1,0.912752
jfreechart\src\main\java\org\jfree\data\xy\WindDataset.java,WindDataset.java,67,62,0.925373,1,0.925373
jfreechart\src\main\java\org\jfree\data\xy\XisSymbolic.java,XisSymbolic.java,72,66,0.916667,1,0.916667
jfreechart\src\main\java\org\jfree\data\xy\XYRangeInfo.java,XYRangeInfo.java,56,50,0.892857,1,0.892857
jfreechart\src\main\java\org\jfree\data\xy\YisSymbolic.java,YisSymbolic.java,73,67,0.917808,1,0.917808
jfreechart\src\main\java\org\jfree\data\xy\MatrixSeries.java,MatrixSeries.java,200,125,0.625,17,0.036765
jfreechart\src\main\java\org\jfree\data\xy\OHLCDataItem.java,OHLCDataItem.java,182,105,0.576923,18,0.032051
jfreechart\src\main\java\org\jfree\data\xy\VectorSeries.java,VectorSeries.java,162,118,0.728395,14,0.052028
jfreechart\src\main\java\org\jfree\data\xy\XYBarDataset.java,XYBarDataset.java,355,230,0.647887,32,0.020246
jfreechart\src\main\java\org\jfree\data\xy\XYCoordinate.java,XYCoordinate.java,155,84,0.541935,18,0.030108
jfreechart\src\main\java\org\jfree\data\xy\XYDomainInfo.java,XYDomainInfo.java,55,49,0.890909,1,0.890909
jfreechart\src\main\java\org\jfree\data\xy\TableXYDataset.java,TableXYDataset.java,57,53,0.929825,1,0.929825
jfreechart\src\main\java\org\jfree\data\xy\VectorDataItem.java,VectorDataItem.java,117,81,0.692308,9,0.076923
jfreechart\src\main\java\org\jfree\data\xy\YWithXInterval.java,YWithXInterval.java,116,75,0.646552,11,0.058777
jfreechart\src\main\java\org\jfree\data\xy\VectorXYDataset.java,VectorXYDataset.java,73,67,0.917808,1,0.917808
jfreechart\src\main\java\org\jfree\data\xy\XIntervalSeries.java,XIntervalSeries.java,162,122,0.753086,12,0.062757
jfreechart\src\main\java\org\jfree\data\xy\YIntervalSeries.java,YIntervalSeries.java,163,124,0.760736,12,0.063395
jfreechart\src\main\java\org\jfree\data\xy\DefaultXYDataset.java,DefaultXYDataset.java,359,213,0.593315,30,0.019777
jfreechart\src\main\java\org\jfree\data\xy\XYIntervalSeries.java,XYIntervalSeries.java,189,140,0.740741,14,0.05291
jfreechart\src\main\java\org\jfree\data\xy\AbstractXYDataset.java,AbstractXYDataset.java,90,62,0.688889,6,0.114815
jfreechart\src\main\java\org\jfree\data\xy\DefaultXYZDataset.java,DefaultXYZDataset.java,402,246,0.61194,30,0.020398
jfreechart\src\main\java\org\jfree\data\xy\IntervalXYDataset.java,IntervalXYDataset.java,137,126,0.919708,1,0.919708
jfreechart\src\main\java\org\jfree\data\xy\XIntervalDataItem.java,XIntervalDataItem.java,104,70,0.673077,9,0.074786
jfreechart\src\main\java\org\jfree\data\xy\YIntervalDataItem.java,YIntervalDataItem.java,103,66,0.640777,9,0.071197
jfreechart\src\main\java\org\jfree\data\xy\AbstractXYZDataset.java,AbstractXYZDataset.java,60,47,0.783333,3,0.261111
jfreechart\src\main\java\org\jfree\data\xy\DefaultOHLCDataset.java,DefaultOHLCDataset.java,320,192,0.6,30,0.02
jfreechart\src\main\java\org\jfree\data\xy\DefaultWindDataset.java,DefaultWindDataset.java,394,208,0.527919,38,0.013893
jfreechart\src\main\java\org\jfree\data\xy\IntervalXYDelegate.java,IntervalXYDelegate.java,436,256,0.587156,39,0.015055
jfreechart\src\main\java\org\jfree\data\xy\IntervalXYZDataset.java,IntervalXYZDataset.java,97,87,0.896907,1,0.896907
jfreechart\src\main\java\org\jfree\data\xy\XYIntervalDataItem.java,XYIntervalDataItem.java,134,78,0.58209,13,0.044776
jfreechart\src\main\java\org\jfree\data\xy\XYSeriesCollection.java,XYSeriesCollection.java,708,338,0.477401,72,0.006631
jfreechart\src\main\java\org\jfree\data\xy\XYDatasetTableModel.java,XYDatasetTableModel.java,241,168,0.697095,19,0.036689
jfreechart\src\main\java\org\jfree\data\xy\DefaultHighLowDataset.java,DefaultHighLowDataset.java,398,243,0.610553,34,0.017957
jfreechart\src\main\java\org\jfree\data\xy\DefaultTableXYDataset.java,DefaultTableXYDataset.java,582,289,0.496564,56,0.008867
jfreechart\src\main\java\org\jfree\data\xy\CategoryTableXYDataset.java,CategoryTableXYDataset.java,383,241,0.629243,36,0.017479
jfreechart\src\main\java\org\jfree\data\xy\MatrixSeriesCollection.java,MatrixSeriesCollection.java,272,164,0.602941,23,0.026215
jfreechart\src\main\java\org\jfree\data\xy\NormalizedMatrixSeries.java,NormalizedMatrixSeries.java,131,96,0.732824,8,0.091603
jfreechart\src\main\java\org\jfree\data\xy\VectorSeriesCollection.java,VectorSeriesCollection.java,303,188,0.620462,23,0.026977
jfreechart\src\main\java\org\jfree\data\xy\DefaultIntervalXYDataset.java,DefaultIntervalXYDataset.java,525,330,0.628571,34,0.018487
jfreechart\src\main\java\org\jfree\data\xy\AbstractIntervalXYDataset.java,AbstractIntervalXYDataset.java,116,75,0.646552,9,0.071839
jfreechart\src\main\java\org\jfree\data\xy\XIntervalSeriesCollection.java,XIntervalSeriesCollection.java,360,220,0.611111,24,0.025463
jfreechart\src\main\java\org\jfree\data\xy\YIntervalSeriesCollection.java,YIntervalSeriesCollection.java,321,199,0.619938,24,0.025831
jfreechart\src\main\java\org\jfree\data\xy\XYIntervalSeriesCollection.java,XYIntervalSeriesCollection.java,357,225,0.630252,27,0.023343
jfreechart\src\main\java\org\jfree\data\xml\KeyHandler.java,KeyHandler.java,141,88,0.624113,8,0.078014
jfreechart\src\main\java\org\jfree\data\xml\DatasetTags.java,DatasetTags.java,57,48,0.842105,1,0.842105
jfreechart\src\main\java\org\jfree\data\xml\ItemHandler.java,ItemHandler.java,151,89,0.589404,12,0.049117
jfreechart\src\main\java\org\jfree\data\xml\RootHandler.java,RootHandler.java,114,75,0.657895,11,0.059809
jfreechart\src\main\java\org\jfree\data\xml\ValueHandler.java,ValueHandler.java,147,87,0.591837,9,0.06576
jfreechart\src\main\java\org\jfree\data\xml\DatasetReader.java,DatasetReader.java,161,89,0.552795,8,0.069099
jfreechart\src\main\java\org\jfree\data\xml\PieDatasetHandler.java,PieDatasetHandler.java,121,76,0.628099,10,0.06281
jfreechart\src\main\java\org\jfree\data\xml\CategorySeriesHandler.java,CategorySeriesHandler.java,134,78,0.58209,9,0.064677
jfreechart\src\main\java\org\jfree\data\xml\CategoryDatasetHandler.java,CategoryDatasetHandler.java,121,73,0.603306,10,0.060331
jfreechart\src\main\java\org\jfree\data\flow\FlowKey.java,FlowKey.java,156,90,0.576923,16,0.036058
jfreechart\src\main\java\org\jfree\data\flow\NodeKey.java,NodeKey.java,140,84,0.6,14,0.042857
jfreechart\src\main\java\org\jfree\data\flow\FlowDataset.java,FlowDataset.java,123,109,0.886179,1,0.886179
jfreechart\src\main\java\org\jfree\data\flow\package-info.java,package-info.java,4,3,0.75,0,∞
jfreechart\src\main\java\org\jfree\data\flow\FlowDatasetUtils.java,FlowDatasetUtils.java,194,105,0.541237,15,0.036082
jfreechart\src\main\java\org\jfree\data\flow\DefaultFlowDataset.java,DefaultFlowDataset.java,350,169,0.482857,35,0.013796
jfreechart\src\main\java\org\jfree\data\json\impl\JSONArray.java,JSONArray.java,144,72,0.5,14,0.035714
jfreechart\src\main\java\org\jfree\data\json\impl\JSONAware.java,JSONAware.java,41,37,0.902439,1,0.902439
jfreechart\src\main\java\org\jfree\data\json\impl\JSONValue.java,JSONValue.java,314,159,0.506369,41,0.01235
jfreechart\src\main\java\org\jfree\data\json\impl\JSONObject.java,JSONObject.java,175,90,0.514286,14,0.036735
jfreechart\src\main\java\org\jfree\data\json\impl\package-info.java,package-info.java,4,3,0.75,0,∞
jfreechart\src\main\java\org\jfree\data\json\impl\JSONStreamAware.java,JSONStreamAware.java,46,40,0.869565,1,0.869565
jfreechart\src\main\java\org\jfree\data\json\JSONUtils.java,JSONUtils.java,187,85,0.454545,11,0.041322
jfreechart\src\main\java\org\jfree\data\json\package-info.java,package-info.java,4,3,0.75,0,∞
jfreechart\src\main\java\org\jfree\data\time\ohlc\OHLC.java,OHLC.java,144,85,0.590278,14,0.042163
jfreechart\src\main\java\org\jfree\data\time\ohlc\OHLCItem.java,OHLCItem.java,129,78,0.604651,12,0.050388
jfreechart\src\main\java\org\jfree\data\time\ohlc\OHLCSeries.java,OHLCSeries.java,127,89,0.700787,9,0.077865
jfreechart\src\main\java\org\jfree\data\time\ohlc\OHLCSeriesCollection.java,OHLCSeriesCollection.java,454,268,0.590308,40,0.014758
jfreechart\src\main\java\org\jfree\data\time\Day.java,Day.java,435,248,0.570115,33,0.017276
jfreechart\src\main\java\org\jfree\data\time\Hour.java,Hour.java,443,248,0.559819,43,0.013019
jfreechart\src\main\java\org\jfree\data\time\Week.java,Week.java,595,293,0.492437,56,0.008794
jfreechart\src\main\java\org\jfree\data\time\Year.java,Year.java,368,227,0.616848,31,0.019898
jfreechart\src\main\java\org\jfree\data\time\Month.java,Month.java,495,256,0.517172,50,0.010343
jfreechart\src\main\java\org\jfree\data\time\Minute.java,Minute.java,448,242,0.540179,41,0.013175
jfreechart\src\main\java\org\jfree\data\time\Second.java,Second.java,420,224,0.533333,43,0.012403
jfreechart\src\main\java\org\jfree\data\time\Quarter.java,Quarter.java,440,242,0.55,42,0.013095
jfreechart\src\main\java\org\jfree\data\time\DateRange.java,DateRange.java,147,103,0.70068,10,0.070068
jfreechart\src\main\java\org\jfree\data\time\TimePeriod.java,TimePeriod.java,57,51,0.894737,1,0.894737
jfreechart\src\main\java\org\jfree\data\time\TimeSeries.java,TimeSeries.java,1172,574,0.489761,144,0.003401
jfreechart\src\main\java\org\jfree\data\time\Millisecond.java,Millisecond.java,412,218,0.529126,39,0.013567
jfreechart\src\main\java\org\jfree\data\time\MovingAverage.java,MovingAverage.java,296,131,0.442568,31,0.014276
jfreechart\src\main\java\org\jfree\data\time\TimePeriodValue.java,TimePeriodValue.java,168,103,0.613095,14,0.043793
jfreechart\src\main\java\org\jfree\data\time\FixedMillisecond.java,FixedMillisecond.java,260,149,0.573077,29,0.019761
jfreechart\src\main\java\org\jfree\data\time\SimpleTimePeriod.java,SimpleTimePeriod.java,201,110,0.547264,21,0.02606
jfreechart\src\main\java\org\jfree\data\time\TimePeriodAnchor.java,TimePeriodAnchor.java,48,42,0.875,1,0.875
jfreechart\src\main\java\org\jfree\data\time\TimePeriodValues.java,TimePeriodValues.java,425,204,0.48,39,0.012308
jfreechart\src\main\java\org\jfree\data\time\RegularTimePeriod.java,RegularTimePeriod.java,361,251,0.695291,31,0.022429
jfreechart\src\main\java\org\jfree\data\time\TimeSeriesDataItem.java,TimeSeriesDataItem.java,190,125,0.657895,14,0.046992
jfreechart\src\main\java\org\jfree\data\time\TimeTableXYDataset.java,TimeTableXYDataset.java,561,331,0.590018,56,0.010536
jfreechart\src\main\java\org\jfree\data\time\TimeSeriesCollection.java,TimeSeriesCollection.java,663,340,0.512821,66,0.00777
jfreechart\src\main\java\org\jfree\data\time\TimeSeriesTableModel.java,TimeSeriesTableModel.java,240,113,0.470833,27,0.017438
jfreechart\src\main\java\org\jfree\data\time\TimePeriodFormatException.java,TimePeriodFormatException.java,49,43,0.877551,2,0.438776
jfreechart\src\main\java\org\jfree\data\time\TimePeriodValuesCollection.java,TimePeriodValuesCollection.java,411,204,0.49635,40,0.012409
jfreechart\src\main\java\org\jfree\data\time\DynamicTimeSeriesCollection.java,DynamicTimeSeriesCollection.java,860,469,0.545349,93,0.005864
jfreechart\src\main\java\org\jfree\data\gantt\Task.java,Task.java,229,131,0.572052,24,0.023836
jfreechart\src\main\java\org\jfree\data\gantt\TaskSeries.java,TaskSeries.java,184,105,0.570652,18,0.031703
jfreechart\src\main\java\org\jfree\data\gantt\XYTaskDataset.java,XYTaskDataset.java,445,242,0.54382,38,0.014311
jfreechart\src\main\java\org\jfree\data\gantt\GanttCategoryDataset.java,GanttCategoryDataset.java,160,145,0.90625,1,0.90625
jfreechart\src\main\java\org\jfree\data\gantt\TaskSeriesCollection.java,TaskSeriesCollection.java,633,319,0.503949,59,0.008542
jfreechart\src\main\java\org\jfree\data\gantt\SlidingGanttCategoryDataset.java,SlidingGanttCategoryDataset.java,617,335,0.54295,61,0.008901
jfreechart\src\main\java\org\jfree\data\general\Series.java,Series.java,221,142,0.642534,27,0.023798
jfreechart\src\main\java\org\jfree\data\general\Dataset.java,Dataset.java,57,52,0.912281,1,0.912281
jfreechart\src\main\java\org\jfree\data\general\PieDataset.java,PieDataset.java,49,44,0.897959,1,0.897959
jfreechart\src\main\java\org\jfree\data\general\DatasetUtils.java,DatasetUtils.java,2326,872,0.374893,255,0.00147
jfreechart\src\main\java\org\jfree\data\general\HeatMapUtils.java,HeatMapUtils.java,119,69,0.579832,4,0.144958
jfreechart\src\main\java\org\jfree\data\general\ValueDataset.java,ValueDataset.java,47,43,0.914894,1,0.914894
jfreechart\src\main\java\org\jfree\data\general\SeriesDataset.java,SeriesDataset.java,78,67,0.858974,1,0.858974
jfreechart\src\main\java\org\jfree\data\general\HeatMapDataset.java,HeatMapDataset.java,141,128,0.907801,1,0.907801
